hit_direct,hit_distance,hit_height,landing_direct,landing_distance,landing_height,x_direct,x_distance,y_direct,y_distance,velocity,ball_type
4,1,0,1,1,0,0,0,0,0,2.063,unknown
3,1,0,4,1,0,0,0,0,0,16.267,unknown
0,1,0,2,1,0,0,0,0,0,10.023,unknown
2,1,0,1,1,0,0,0,0,0,16.809,unknown
3,1,0,0,2,0,0,0,0,0,53.451,unknown
4,2,0,2,2,0,0,0,0,0,4.723,unknown
2,2,0,0,3,0,0,0,0,0,7.372999999999999,unknown
4,3,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,3,0,0,0,0,0,0.17600000000000002,unknown
4,3,0,1,1,0,0,0,0,0,8.907,unknown
3,1,0,1,1,0,0,0,0,0,4.2589999999999995,unknown
3,1,0,2,1,0,0,0,0,0,4.199,unknown
2,1,0,4,1,0,0,0,0,0,9.103,unknown
0,1,0,0,1,0,0,0,0,0,1.317,unknown
4,1,0,1,2,0,0,0,0,0,14.697000000000001,unknown
3,2,0,1,1,0,0,0,0,0,24.529,unknown
3,1,0,0,2,0,0,0,0,0,15.421,unknown
4,2,0,1,1,0,0,0,0,0,32.396,unknown
3,1,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,1,1,0,0,0,0,0,2.97,unknown
3,1,0,0,2,0,0,0,0,0,5.124,unknown
4,2,0,2,2,0,0,0,0,0,9.416,unknown
2,2,0,1,1,0,0,0,0,0,5.393,unknown
3,1,0,2,1,0,0,0,0,0,3.78,unknown
2,1,0,0,2,0,0,0,0,0,8.595,unknown
4,2,0,2,2,0,0,0,0,0,9.456,unknown
2,2,0,1,1,0,0,0,0,0,10.423,unknown
3,1,0,2,1,0,0,0,0,0,7.66,unknown
2,1,0,0,1,0,0,0,0,0,0.0,unknown
4,1,0,1,1,0,0,0,0,0,0.451,unknown
3,1,0,1,2,0,0,0,0,0,5.832000000000001,unknown
3,2,0,1,2,0,0,0,0,0,26.252,unknown
3,2,0,1,1,0,0,0,0,0,5.322,unknown
3,1,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,2,2,0,0,0,0,0,10.562000000000001,unknown
2,2,0,2,1,0,0,0,0,0,5.971,unknown
2,1,0,1,2,0,0,0,0,0,11.142999999999999,unknown
3,2,0,0,2,0,0,0,0,0,5.341,unknown
4,2,0,1,2,0,0,0,0,0,8.212,unknown
3,2,0,1,1,0,0,0,0,0,15.645999999999999,unknown
3,1,0,1,2,0,0,0,0,0,14.815999999999999,unknown
3,2,0,1,1,0,0,0,0,0,7.093999999999999,unknown
3,1,0,0,1,0,0,0,0,0,5.615,unknown
4,1,0,1,1,0,0,0,0,0,19.278,unknown
3,1,0,1,1,0,0,0,0,0,5.111000000000001,unknown
3,1,0,2,1,0,0,0,0,0,6.487,unknown
2,1,0,1,1,0,0,0,0,0,41.016999999999996,unknown
3,1,0,1,2,0,0,0,0,0,1.635,unknown
3,2,0,1,1,0,0,0,0,0,15.92,unknown
3,1,0,1,3,0,0,0,0,0,10.152999999999999,unknown
3,3,0,1,1,0,0,0,0,0,7.695,unknown
3,1,0,0,1,0,0,0,0,0,14.155999999999999,unknown
4,1,0,2,2,0,0,0,0,0,9.149,unknown
2,2,0,0,1,0,0,0,0,0,16.715999999999998,unknown
4,1,0,1,1,0,0,0,0,0,10.136000000000001,unknown
3,1,0,0,1,0,0,0,0,0,0.0,unknown
4,1,0,2,2,0,0,0,0,0,4.868,unknown
2,1,0,1,1,0,0,0,0,0,2.332,unknown
3,1,0,1,3,0,0,0,0,0,3.971,unknown
3,3,0,1,2,0,0,0,0,0,15.944,unknown
3,2,0,0,1,0,0,0,0,0,9.453,unknown
4,1,0,1,1,0,0,0,0,0,6.265,unknown
3,1,0,1,1,0,0,0,0,0,6.989,unknown
3,1,0,0,1,0,0,0,0,0,27.753,unknown
