hit_direct,hit_distance,hit_height,landing_direct,landing_distance,landing_height,x_direct,x_distance,y_direct,y_distance,velocity,ball_type
3,1,0,1,2,0,0,0,0,0,11.460999999999999,unknown
3,2,0,1,2,0,0,0,0,0,1.681,unknown
3,2,0,1,2,0,0,0,0,0,0.899,unknown
3,2,0,2,2,0,0,0,0,0,5.229,unknown
2,2,0,1,2,0,0,0,0,0,5.59,unknown
3,2,0,1,2,0,0,0,0,0,1.4980000000000002,unknown
3,2,0,2,2,0,0,0,0,0,11.484000000000002,unknown
2,2,0,1,1,0,0,0,0,0,10.432,unknown
3,1,0,1,1,0,0,0,0,0,19.099,unknown
3,1,0,1,1,0,0,0,0,0,0.0,unknown
3,1,0,1,1,0,0,0,0,0,10.884,unknown
3,1,0,1,1,0,0,0,0,0,5.235,unknown
3,1,0,1,1,0,0,0,0,0,9.865,unknown
3,1,0,2,1,0,0,0,0,0,14.495999999999999,unknown
2,1,0,0,2,0,0,0,0,0,2.1719999999999997,unknown
4,2,0,2,2,0,0,0,0,0,7.12,unknown
2,2,0,2,2,0,0,0,0,0,11.807,unknown
2,2,0,1,2,0,0,0,0,0,16.834,unknown
3,2,0,1,2,0,0,0,0,0,8.782,unknown
3,2,0,1,2,0,0,0,0,0,2.467,unknown
3,2,0,2,2,0,0,0,0,0,3.386,unknown
2,2,0,2,2,0,0,0,0,0,0.0,unknown
2,2,0,1,1,0,0,0,0,0,6.904,unknown
3,1,0,2,2,0,0,0,0,0,8.8,unknown
2,2,0,2,2,0,0,0,0,0,8.354,unknown
2,2,0,2,2,0,0,0,0,0,14.579,unknown
2,2,0,0,1,0,0,0,0,0,13.652000000000001,unknown
4,1,0,2,1,0,0,0,0,0,2.9760000000000004,unknown
2,1,0,1,1,0,0,0,0,0,5.155,unknown
3,1,0,2,2,0,0,0,0,0,2.323,unknown
2,2,0,2,2,0,0,0,0,0,3.8539999999999996,unknown
2,2,0,1,2,0,0,0,0,0,8.755,unknown
3,2,0,2,2,0,0,0,0,0,3.463,unknown
2,2,0,0,2,0,0,0,0,0,6.452999999999999,unknown
4,2,0,2,1,0,0,0,0,0,6.757999999999999,unknown
2,1,0,2,1,0,0,0,0,0,4.957,unknown
2,1,0,1,1,0,0,0,0,0,4.393,unknown
3,1,0,2,1,0,0,0,0,0,1.841,unknown
2,1,0,2,1,0,0,0,0,0,2.938,unknown
2,1,0,1,2,0,0,0,0,0,1.444,unknown
3,2,0,2,1,0,0,0,0,0,1.745,unknown
2,1,0,0,3,0,0,0,0,0,1.685,unknown
4,3,0,0,3,0,0,0,0,0,31.924,unknown
4,3,0,0,3,0,0,0,0,0,4.963,unknown
4,3,0,2,1,0,0,0,0,0,4.383,unknown
2,1,0,2,1,0,0,0,0,0,11.8,unknown
2,1,0,2,2,0,0,0,0,0,6.761,unknown
2,2,0,2,2,0,0,0,0,0,2.343,unknown
2,2,0,0,1,0,0,0,0,0,12.472000000000001,unknown
4,1,0,1,2,0,0,0,0,0,22.197,unknown
3,2,0,2,1,0,0,0,0,0,43.038999999999994,unknown
2,1,0,2,2,0,0,0,0,0,45.407,unknown
2,2,0,0,2,0,0,0,0,0,2.679,unknown
4,2,0,2,2,0,0,0,0,0,2.7260000000000004,unknown
2,2,0,0,1,0,0,0,0,0,38.659,unknown
4,1,0,2,1,0,0,0,0,0,15.649000000000001,unknown
2,1,0,1,1,0,0,0,0,0,4.874,unknown
3,1,0,2,2,0,0,0,0,0,18.085,unknown
2,2,0,1,2,0,0,0,0,0,18.631,unknown
3,2,0,0,1,0,0,0,0,0,6.893,unknown
4,1,0,2,2,0,0,0,0,0,9.267999999999999,unknown
2,1,0,2,1,0,0,0,0,0,9.099,unknown
2,1,0,2,1,0,0,0,0,0,32.225,unknown
2,1,0,2,1,0,0,0,0,0,8.363999999999999,unknown
2,1,0,2,1,0,0,0,0,0,4.583,unknown
2,1,0,1,2,0,0,0,0,0,7.479,unknown
3,2,0,1,1,0,0,0,0,0,11.432,unknown
3,1,0,1,1,0,0,0,0,0,19.293,unknown
3,1,0,2,1,0,0,0,0,0,11.53,unknown
2,1,0,2,1,0,0,0,0,0,26.168000000000003,unknown
2,1,0,2,1,0,0,0,0,0,0.418,unknown
2,1,0,2,1,0,0,0,0,0,1.028,unknown
2,1,0,4,1,0,0,0,0,0,23.2,unknown
2,1,0,2,1,0,0,0,0,0,6.329,unknown
2,1,0,1,1,0,0,0,0,0,2.7680000000000002,unknown
3,1,0,2,1,0,0,0,0,0,6.737,unknown
2,1,0,2,1,0,0,0,0,0,18.447,unknown
2,1,0,0,1,0,0,0,0,0,4.513999999999999,unknown
4,1,0,2,1,0,0,0,0,0,16.637,unknown
2,1,0,1,1,0,0,0,0,0,17.246,unknown
4,1,0,2,2,0,0,0,0,0,8.904,unknown
2,2,0,2,2,0,0,0,0,0,16.048,unknown
2,2,0,1,1,0,0,0,0,0,48.275,unknown
3,1,0,2,1,0,0,0,0,0,6.4670000000000005,unknown
2,1,0,2,1,0,0,0,0,0,8.22,unknown
2,1,0,1,2,0,0,0,0,0,6.204,unknown
3,2,0,2,1,0,0,0,0,0,6.904,unknown
2,1,0,0,1,0,0,0,0,0,37.225,unknown
4,1,0,0,2,0,0,0,0,0,38.564,unknown
4,2,0,1,1,0,0,0,0,0,0.0,unknown
3,1,0,2,1,0,0,0,0,0,2.476,unknown
2,1,0,2,2,0,0,0,0,0,5.815,unknown
2,2,0,0,1,0,0,0,0,0,14.639000000000001,unknown
4,1,0,2,1,0,0,0,0,0,14.277000000000001,unknown
2,1,0,2,1,0,0,0,0,0,20.379,unknown
2,1,0,2,1,0,0,0,0,0,12.132,unknown
2,1,0,2,2,0,0,0,0,0,8.332,unknown
2,2,0,2,2,0,0,0,0,0,17.945,unknown
2,2,0,1,1,0,0,0,0,0,6.761,unknown
3,1,0,2,1,0,0,0,0,0,5.102,unknown
2,1,0,1,1,0,0,0,0,0,8.118,unknown
3,1,0,1,1,0,0,0,0,0,14.360999999999999,unknown
3,1,0,3,1,0,0,0,0,0,0.0,unknown
1,1,0,2,1,0,0,0,0,0,3.1489999999999996,unknown
2,1,0,1,1,0,0,0,0,0,17.484,unknown
3,1,0,1,2,0,0,0,0,0,7.751,unknown
3,2,0,2,2,0,0,0,0,0,11.520999999999999,unknown
2,2,0,2,2,0,0,0,0,0,23.24,unknown
2,2,0,0,3,0,0,0,0,0,16.407,unknown
4,3,0,1,2,0,0,0,0,0,13.638,unknown
3,2,0,1,3,0,0,0,0,0,0.0,unknown
3,3,0,1,1,0,0,0,0,0,19.738,unknown
3,1,0,1,1,0,0,0,0,0,1.6569999999999998,unknown
