rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number_1,hitting_area_number_2,hitting_area_number_3,hitting_area_number_4,landing_area_number_1,landing_area_number_2,landing_area_number_3,landing_area_number_4
17.0,6.0,01:00:11.240,90281.0,B,,殺球,1.0,,A3,320.0,82.0,1.0,,,10,6,,A2,122.0,665.0,2.0,0.0,228,125,317,125,168,-7,147,1127,,,,,,,,,,,0.09563080047767038,,0,1,0,0,1,0,0,0
17.0,7.0,01:00:11.720,90293.0,A,,擋小球,,1.0,A2,122.0,665.0,2.0,,,10,6,,B1,92.0,342.0,2.0,1000.0,168,-7,147,1127,225,42,225,42,,,,,,,,,,,,,1,0,0,0,0,0,1,0
17.0,8.0,01:00:12.920,90323.0,B,,挑球,,,B1,92.0,342.0,2.0,,,10,6,,A4,98.0,917.0,1.0,,225,42,225,42,,,,,,,,,,,,,,,0.10719310197541217,,0,0,1,0,,,,
17.0,9.0,01:00:14.440,90361.0,A,,長球,1.0,,A4,98.0,917.0,1.0,,,10,6,,B4,77.0,52.0,1.0,,,,,,458,334,399,248,,,,,,,,,,,,,,,,,0,1,0,0
17.0,10.0,01:00:15.200,90380.0,B,,長球,,,B4,77.0,52.0,1.0,,,10,6,,A4,85.0,894.0,1.0,1000.0,458,334,399,248,379,260,509,678,,,,,,,,,,,0.037260065754101936,,0,1,0,0,1,0,0,0
17.0,11.0,01:00:16.760,90419.0,A,,切球,1.0,,A4,85.0,894.0,1.0,,,10,6,,A1,301.0,337.0,2.0,1000.0,379,260,509,678,488,357,512,267,,,,,,,,,,,,,1,0,0,0,1,0,0,0
17.0,12.0,01:00:17.680,90442.0,B,,放小球,,1.0,A1,301.0,337.0,2.0,,,10,6,,A1,329.0,467.0,2.0,,488,357,512,267,,,,,,,,,,,,,,,0.004806960017743893,,1,0,0,0,,,,
17.0,13.0,01:00:18.400,90460.0,B,,掛網球,,,A1,329.0,467.0,2.0,未回擊成功,對方失誤,11,6,A,,,,,,,,,,328,178,191,996,,,,,,,,,,,,,,,,,1,0,0,0
18.0,1.0,01:01:33.600,92340.0,A,1.0,發長球,,,B2,192.0,248.0,2.0,,,11,6,,A4,119.0,919.0,1.0,2000.0,328,178,191,996,241,138,309,138,,,,,,,,,,,0.055355417279813024,,1,0,0,0,0,1,0,0
18.0,2.0,01:01:35.760,92394.0,B,,長球,1.0,,A4,119.0,919.0,1.0,,,11,6,,B4,69.0,37.0,1.0,1000.0,241,138,309,138,106,-103,199,1023,,,,,,,,,,,0.0412568176184252,,0,1,0,0,1,0,0,0
18.0,3.0,01:01:36.840,92421.0,A,,切球,,,B4,69.0,37.0,1.0,,,11,6,,D2,407.0,620.0,2.0,1000.0,106,-103,199,1023,291,104,256,7,,,,,,,,,,,0.026719634894378494,,1,0,0,0,0,0,1,0
18.0,4.0,01:01:37.880,92447.0,B,,未擊球,,,D2,407.0,620.0,2.0,出界,對方失誤,11,7,B,,,,,14000.0,291,104,256,7,406,125,426,191,,,,,,,,,,,0.02007028665091757,,0,0,1,0,0,1,0,0
19.0,1.0,01:01:51.040,92776.0,B,1.0,發長球,,,B2,236.0,692.0,2.0,,,11,7,,A4,283.0,14.0,1.0,2000.0,406,125,426,191,432,-228,275,961,,,,,,,,,,,0.08655092431626597,,0,1,0,0,1,0,0,0
19.0,2.0,01:01:53.040,92826.0,A,,切球,1.0,,A4,283.0,14.0,1.0,,,11,7,,B2,373.0,635.0,2.0,0.0,432,-228,275,961,392,-14,401,-14,,,,,,,,,,,0.28733299497273196,,1,0,0,0,0,0,0,1
19.0,3.0,01:01:53.920,92848.0,B,,擋小球,,,B2,373.0,635.0,2.0,,,11,7,,A1,327.0,363.0,2.0,1000.0,392,-14,401,-14,448,369,388,924,,,,,,,,,,,0.16525907690653485,,0,0,0,1,0,1,0,0
19.0,4.0,01:01:54.920,92873.0,A,,挑球,,1.0,A1,327.0,363.0,2.0,,,11,7,,B2,287.0,734.0,1.0,1000.0,448,369,388,924,401,316,429,316,,,,,,,,,,,0.049727381793132845,,0,1,0,0,1,0,0,0
19.0,5.0,01:01:55.640,92891.0,B,,殺球,,,B2,287.0,734.0,1.0,,,11,7,,B3,113.0,159.0,2.0,1000.0,401,316,429,316,369,111,333,1035,,,,,,,,,,,0.017019477951975656,,1,0,0,0,1,0,0,0
19.0,6.0,01:01:56.280,92907.0,A,,未擊球,,,B3,113.0,159.0,2.0,落地,殺球得分,11,8,B,,,,,16000.0,369,111,333,1035,182,91,209,164,,,,,,,,,,,0.013928748359569051,,1,0,0,0,0,1,0,0
20.0,1.0,01:02:12.760,93319.0,B,1.0,發長球,,,B2,235.0,689.0,2.0,,,11,8,,B4,92.0,22.0,1.0,2000.0,182,91,209,164,134,-196,242,961,,,,,,,,,,,0.04221801879661232,,0,1,0,0,1,0,0,0
20.0,2.0,01:02:14.600,93365.0,A,,長球,,,B4,92.0,22.0,1.0,,,11,8,,B4,310.0,895.0,1.0,1000.0,134,-196,242,961,282,56,327,70,,,,,,,,,,,0.1481968707496889,,1,0,0,0,0,0,1,0
20.0,3.0,01:02:15.720,93393.0,B,,切球,,,B4,310.0,895.0,1.0,,,11,8,,B1,84.0,346.0,2.0,1000.0,282,56,327,70,161,352,261,1004,,,,,,,,,,,0.08416687293704098,,0,0,1,0,0,1,0,0
20.0,4.0,01:02:16.760,93419.0,A,,挑球,,,B1,84.0,346.0,2.0,,,11,8,,A2,113.0,739.0,1.0,1000.0,161,352,261,1004,190,229,243,184,,,,,,,,,,,0.0815659242576212,,0,1,0,0,0,1,0,0
20.0,5.0,01:02:17.320,93433.0,B,,殺球,1.0,,A2,113.0,739.0,1.0,,,11,8,,A2,215.0,208.0,2.0,0.0,190,229,243,184,225,171,91,1061,,,,,,,,,,,0.11811223475999429,,0,1,0,0,1,0,0,0
20.0,6.0,01:02:17.720,93443.0,A,,擋小球,,1.0,A2,215.0,208.0,2.0,,,11,8,,A1,131.0,574.0,2.0,1000.0,225,171,91,1061,256,138,316,84,,,,,,,,,,,0.09026523417130208,,1,0,0,0,0,1,0,0
20.0,7.0,01:02:18.480,93462.0,B,,放小球,,1.0,A1,131.0,574.0,2.0,,,11,8,,A1,329.0,366.0,2.0,1000.0,256,138,316,84,402,279,271,899,,,,,,,,,,,0.07201952860162306,,0,1,0,0,1,0,0,0
20.0,8.0,01:02:19.360,93484.0,A,,放小球,,1.0,A1,329.0,366.0,2.0,,,11,8,,B1,313.0,490.0,2.0,1000.0,402,279,271,899,412,145,445,35,,,,,,,,,,,0.09916148445843276,,1,0,0,0,0,1,0,0
20.0,9.0,01:02:20.080,93502.0,B,,放小球,,,B1,313.0,490.0,2.0,,,11,8,,A1,337.0,420.0,2.0,0.0,412,145,445,35,426,369,431,735,,,,,,,,,,,0.11866022922613963,,0,1,0,0,1,0,0,0
20.0,10.0,01:02:20.800,93520.0,A,,挑球,,1.0,A1,337.0,420.0,2.0,,,11,8,,A4,170.0,892.0,2.0,2000.0,426,369,431,735,335,310,344,310,,,,,,,,,,,,,1,0,0,0,1,0,0,0
20.0,11.0,01:02:22.120,93553.0,B,,挑球,,1.0,A4,170.0,892.0,2.0,,,11,8,,D2,21.0,196.0,2.0,,335,310,344,310,,,,,,,,,,,,,,,,,1,0,0,0,,,,
