rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number,landing_area_number
6,4.0,00:07:59.360,11984,B,,挑球,,,B1,85,438,2.0,,,4,1,,A4,97.0,903.0,1.0,1480.0,135,438,232,357,222,91,234,1119,20.0,0.0,40.0,0.0,8.0,10.0,12.806248474865697,24.0,15.0,28.301943396169808,0.08316956437846887,69.40461079784254,1,1
6,5.0,00:08:00.840,12021,A,,切球,,1.0,A4,97,903,1.0,,,4,1,,B1,113.0,372.0,2.0,800.0,222,91,234,1119,215,267,280,171,70.0,70.0,40.0,90.0,3.25,1.7500000000000002,3.69120576505835,38.5,5.25,38.856305794555404,0.07364468583147649,890.4049640472587,1,2
6,6.0,00:08:01.640,12041,B,,放小球,,,B1,113,372,2.0,,,4,1,,B1,275.0,529.0,2.0,920.0,215,267,280,171,275,151,367,887,60.0,70.0,20.0,30.0,6.5,80.75,81.01118749901151,5.5,81.75,81.93480640118703,,132.01893803541975,2,1
6,7.0,00:08:02.560,12064,A,,挑球,,,B1,275,529,2.0,,,4,1,,A3,340.0,73.0,1.0,,275,151,367,887,,,,,50.0,10.0,50.0,10.0,13.75,12.25,18.415346860702897,21.25,20.25,29.353449541748923,0.026768058808693897,920.8691546577071,1,
6,8.0,00:08:03.760,12094,B,,殺球,1.0,,A3,340,73,1.0,,,4,1,,B2,353.0,740.0,2.0,,,,,,400,-21,331,1012,70.0,30.0,0.0,60.0,15.75,138.25,139.14425967318954,5.0,104.0,104.12012293500234,,63.631753079732135,,1
6,9.0,00:08:04.440,12111,A,,防守回挑,,,B2,353,740,2.0,,,4,1,,A3,334.0,167.0,1.0,640.0,400,-21,331,1012,390,77,408,63,30.0,30.0,10.0,80.0,13.25,25.75,28.959022773567476,37.75,49.5,62.25200799974246,0.025489516878101325,57.0,1,3
6,10.0,00:08:05.080,12127,B,,擋小球,,1.0,A3,334,167,1.0,,,4,1,,B1,342.0,534.0,2.0,800.0,390,77,408,63,376,184,385,874,40.0,10.0,10.0,10.0,3.5000000000000004,102.25,102.30988466419069,2.25,59.75,59.7923490088824,0.17845573853839486,102.07840124139877,3,1
6,11.0,00:08:05.880,12147,A,,放小球,,,B1,342,534,2.0,,,4,1,,A1,333.0,423.0,2.0,1000.0,376,184,385,874,440,477,401,304,0.0,20.0,30.0,60.0,15.0,17.0,22.67156809750927,59.25,48.5,76.56900482571261,,851.7423319290875,1,1
6,12.0,00:08:06.880,12172,B,,挑球,,1.0,A1,333,423,2.0,,,4,1,,B3,341.0,874.0,1.0,,440,477,401,304,,,,,50.0,90.0,50.0,40.0,66.25,12.25,67.37302872811938,66.25,21.5,69.65136394931545,0.13540825057294276,1035.077291799989,1,
6,13.0,00:08:08.240,12206,A,,過渡切球,,,B3,341,874,1.0,,,4,1,,B3,212.0,179.0,2.0,,,,,,278,125,375,125,30.0,70.0,90.0,90.0,61.75000000000001,1.7500000000000002,61.774792593743285,67.75,42.25,79.8443798898833,,123.69316876852982,,2
6,14.0,00:08:08.960,12224,B,,擋小球,,1.0,B3,212,179,2.0,,,4,1,,A1,100.0,561.0,2.0,920.0,278,125,375,125,275,151,243,961,30.0,30.0,90.0,30.0,63.24999999999999,88.25,108.57543460654439,29.749999999999996,35.75,46.50940765049583,0.057539081214199456,1014.7019266760067,2,1
6,15.0,00:08:09.880,12247,A,,挑球,,1.0,A1,100,561,2.0,,,4,1,,B4,116.0,51.0,2.0,1120.0,275,151,243,961,223,14,264,70,0.0,80.0,80.0,70.0,17.5,44.5,47.81736086402093,8.0,11.749999999999998,14.2148689758295,0.05082396707597979,163.23296235748464,1,3
6,16.0,00:08:11.000,12275,B,,過渡切球,,,B4,116,51,2.0,,,4,1,,A1,83.0,567.0,2.0,800.0,223,14,264,70,280,14,230,903,20.0,60.0,80.0,70.0,49.5,46.0,67.57403347440494,0.5,25.75,25.75485391144745,0.026094853094522134,841.2585809369198,3,1
6,17.0,00:08:11.800,12295,A,,挑球,,1.0,A1,83,567,2.0,,,4,1,,B3,78.0,92.0,1.0,640.0,280,14,230,903,191,21,264,131,50.0,20.0,40.0,70.0,1.25,27.0,27.028919697242802,31.0,20.75,37.30365263616956,0.11697215295916047,32.449961479175904,1,2
6,18.0,00:08:12.440,12311,B,,平球,,,B3,78,92,1.0,,,4,1,,A2,118.0,677.0,1.0,440.0,191,21,264,131,142,84,182,1004,90.0,50.0,90.0,20.0,4.75,56.25,56.450199291056535,20.25,119.5,121.20359936899563,0.20492180202359714,820.9658945413019,2,1
6,19.0,00:08:12.880,12322,A,,擋小球,,1.0,A2,118,677,1.0,,,4,1,,C2,407.0,326.0,2.0,1080.0,142,84,182,1004,453,334,421,279,10.0,30.0,0.0,90.0,29.749999999999996,1.7500000000000002,29.801426140371202,10.0,19.75,22.13735530726288,0.029879117825184345,26.92582403567252,1,2
6,20.0,00:08:13.960,12349,B,,未擊球,,,C2,407,326,2.0,出界,對方失誤,4,2,B,,,,,15480.0,453,334,421,279,406,131,463,131,80.0,30.0,20.0,20.0,23.0,78.25,81.56017716998903,14.499999999999998,140.5,141.24623888797888,,942.1915941038744,2,2
7,1.0,00:08:29.440,12736,B,1.0,發長球,,,B2,174,239,2.0,,,4,2,,B4,336.0,913.0,1.0,,406,131,463,131,,,,,10.0,80.0,70.0,80.0,12.75,49.5,51.11567763416621,10.75,40.5,41.902416398102865,0.06686861184206727,149.68299836654796,2,
7,2.0,00:08:31.480,12787,A,,殺球,,,B4,336,913,1.0,,,4,2,,A3,363.0,190.0,2.0,,,,,,415,-7,499,-65,60.0,50.0,80.0,90.0,1.5,28.749999999999996,28.789103841557832,19.5,84.75,86.96443238473991,,1040.0048076811952,,4
7,3.0,00:08:31.960,12799,B,,擋小球,,1.0,A3,363,190,2.0,,,4,2,,B1,350.0,558.0,2.0,960.0,415,-7,499,-65,442,125,605,961,60.0,50.0,90.0,20.0,26.5,48.75,55.48704803825844,52.24999999999999,208.0,214.46226358033246,,92.80086206496145,4,1
7,4.0,00:08:32.920,12823,A,,挑球,,,B1,350,558,2.0,,,4,2,,A4,335.0,45.0,1.0,,442,125,605,961,,,,,50.0,30.0,90.0,30.0,3.75,16.75,17.16464389377187,85.25,10.75,85.92511274359784,,916.2559686026607,1,
7,5.0,00:08:34.280,12857,B,,殺球,1.0,,A4,335,45,1.0,,,4,2,,D3,400.0,801.0,2.0,,,,,,,,,,50.0,70.0,10.0,70.0,58.75,14.249999999999998,60.4534945226494,74.75,21.75,77.85001605651729,,108.2450922675019,,
7,6.0,00:08:34.880,12872,A,,未擊球,,,D3,400,801,2.0,出界,對方失誤,5,2,A,,,,,,,,,,,,,,10.0,20.0,0.0,80.0,32.25,8.0,33.22743595283873,7.5,28.000000000000004,28.98706608127149,,96.89685237405806,,
